1140922.00, 10696.00, 10705.00, 10545.00, 10619.00
1140923.00, 10548.00, 10678.00, 10543.00, 10558.00
1140924.00, 10547.00, 10771.00, 10537.00, 10683.00
1140925.00, 10728.00, 10798.00, 10608.00, 10644.00
1140926.00, 10560.00, 10635.00, 10542.00, 10605.00
1140929.00, 10390.00, 10555.00, 10345.00, 10483.00
1140930.00, 10364.00, 10424.00, 10279.00, 10327.00
1141003.00, 10200.00, 10423.00, 10190.00, 10353.00
1141006.00, 10312.00, 10470.00, 10275.00, 10412.00
1141007.00, 10404.00, 10498.00, 10382.00, 10459.00
1141008.00, 10376.00, 10458.00, 10316.00, 10420.00
1141009.00, 10476.00, 10566.00, 10452.00, 10465.00
1141010.00, 10342.00, 10358.00, 10242.00, 10315.00
1141013.00, 10213.00, 10349.00, 10152.00, 10313.00
1141014.00, 10251.00, 10414.00, 10233.00, 10233.00
1141015.00, 10305.00, 10370.00, 10225.00, 10277.00
1141016.00, 10196.00, 10296.00, 10139.00, 10192.00
1141017.00, 10225.00, 10292.00, 10087.00, 10259.00
1141020.00, 10390.00, 10441.00, 10267.00, 10277.00
1141021.00, 10280.00, 10384.00, 10222.00, 10299.00
1141022.00, 10370.00, 10509.00, 10331.00, 10410.00
1141023.00, 10377.00, 10495.00, 10375.00, 10463.00
1141024.00, 10400.00, 10460.00, 10337.00, 10433.00
1141027.00, 10396.00, 10428.00, 10258.00, 10345.00
1141028.00, 10313.00, 10611.00, 10313.00, 10549.00
1141030.00, 10710.00, 10743.00, 10572.00, 10650.00
1141031.00, 10708.00, 10826.00, 10696.00, 10743.00
1141103.00, 10782.00, 10797.00, 10624.00, 10640.00
1141104.00, 10596.00, 10793.00, 10595.00, 10731.00
1141105.00, 10717.00, 10768.00, 10553.00, 10616.00
1141106.00, 10625.00, 10641.00, 10520.00, 10574.00
1141107.00, 10588.00, 10775.00, 10495.00, 10529.00
1141110.00, 10788.00, 10824.00, 10593.00, 10626.00
1141111.00, 10627.00, 10785.00, 10617.00, 10649.00
1141112.00, 10652.00, 10794.00, 10632.00, 10725.00
1141113.00, 10722.00, 10889.00, 10696.00, 10776.00
1141114.00, 10769.00, 10800.00, 10683.00, 10726.00
1141117.00, 10890.00, 10939.00, 10525.00, 10544.00
1141118.00, 10615.00, 10617.00, 10386.00, 10426.00
1141119.00, 10449.00, 10504.00, 10372.00, 10377.00
1141120.00, 10350.00, 10466.00, 10328.00, 10380.00
1141121.00, 10387.00, 10523.00, 10334.00, 10451.00
1141124.00, 10744.00, 10885.00, 10685.00, 10830.00
1141125.00, 10789.00, 10855.00, 10768.00, 10809.00
1141127.00, 11115.00, 11267.00, 11006.00, 11037.00
1141128.00, 11048.00, 11227.00, 10982.00, 11163.00
1141201.00, 11120.00, 11123.00, 10777.00, 10833.00
1141202.00, 10851.00, 11218.00, 10812.00, 11136.00
1141203.00, 11236.00, 11380.00, 10975.00, 11074.00
1141204.00, 11144.00, 11523.00, 11103.00, 11462.00
1141205.00, 11502.00, 11789.00, 11416.00, 11638.00
1141208.00, 11626.00, 11970.00, 11568.00, 11874.00
1141209.00, 11785.00, 11809.00, 11285.00, 11365.00
1141210.00, 11284.00, 11475.00, 11229.00, 11382.00
1141211.00, 11250.00, 11333.00, 11088.00, 11281.00
1141212.00, 11224.00, 11413.00, 11224.00, 11245.00
1141215.00, 11120.00, 11247.00, 11054.00, 11206.00
1141216.00, 11088.00, 11235.00, 11035.00, 11161.00
1141217.00, 11139.00, 11330.00, 11112.00, 11303.00
1141218.00, 11500.00, 11554.00, 11293.00, 11329.00
1141219.00, 11475.00, 11535.00, 11359.00, 11459.00
1141222.00, 11520.00, 11949.00, 11490.00, 11838.00
1141223.00, 11820.00, 11947.00, 11701.00, 11737.00
1141224.00, 11715.00, 11808.00, 11587.00, 11590.00
1141230.00, 12098.00, 12164.00, 11816.00, 11850.00
1141231.00, 11890.00, 12079.00, 11867.00, 11989.00
1150102.00, 12097.00, 12291.00, 12046.00, 12254.00
1150105.00, 12075.00, 12420.00, 12039.00, 12247.00
1150106.00, 12105.00, 12197.00, 11919.00, 11990.00
1150107.00, 11932.00, 12076.00, 11861.00, 11980.00
1150108.00, 12100.00, 12165.00, 11972.00, 12029.00
1150109.00, 12145.00, 12369.00, 12051.00, 12098.00
1150112.00, 12100.00, 12138.00, 11886.00, 12052.00
1150113.00, 11950.00, 12167.00, 11926.00, 12096.00
1150114.00, 12151.00, 12186.00, 11954.00, 12027.00
1150115.00, 12028.00, 12250.00, 11926.00, 12208.00
1150116.00, 12102.00, 12150.00, 12012.00, 12130.00
1150119.00, 11950.00, 11968.00, 11248.00, 11529.00
1150120.00, 11659.00, 11794.00, 11534.00, 11715.00
1150121.00, 11756.00, 12068.00, 11738.00, 11988.00
1150122.00, 12113.00, 12224.00, 12042.00, 12077.00
1150123.00, 12219.00, 12324.00, 12205.00, 12293.00
